placekey,location_name,brand_id,latitude,longitude,tract,county,city
223-222@5w9-j77-2tv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.595233,-116.517179,16027020401,16027,Nampa
223-222@5wr-ghd-789,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,42.911018,-112.465696,16005001400,16005,Chubbuck
223-222@5ws-h48-zs5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.817945,-111.831587,49005000202,49005,Smithfield
223-222@5yz-n7g-8qf,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,37.122354,-113.624183,49053270600,49053,St George
223-224@5qc-zy7-ffz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.089787,-111.997888,49011125801,49011,Layton
223-224@5qf-mbh-9cq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.746481,-108.071511,08029965100,08029,Delta
223-224@5qg-52z-fs5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.562363,-109.549351,49019000300,49019,Moab
223-224@5w9-j7t-7bk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.596872,-116.55384,16027020401,16027,Nampa
224-222@5q6-mnw-x3q,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.519467,-107.320015,08045951702,08045,Glenwood Springs
224-222@5q9-73q-b49,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.949684,-104.802987,08041003906,08041,Colorado Springs
224-222@5q9-9y5-qs5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.652859,-104.995436,08005006000,08005,Englewood
224-222@5qc-w82-dn5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.679365,-111.938379,49035113511,49035,Taylorsville
224-222@5qc-zzr-dy9,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,41.158689,-111.940133,49057210900,49057,South Ogden
224-222@5qf-knw-9cq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.077126,-108.51791,08077000700,08077,Grand Junction
224-222@5qk-j37-syv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.408203,-105.046212,08069001706,08069,Loveland
224-222@5qk-jnv-rtv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.421877,-104.725016,08123001201,08123,Greeley
224-222@5qk-jnx-q4v,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.422119,-104.692971,08123000100,08123,Greeley
224-222@5w9-hmr-ct9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.695387,-116.351502,16001010225,16001,Eagle
224-222@5w9-j6j-5mk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.563306,-116.572534,16027020402,16027,Nampa
224-222@5wc-cpv-ty9,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,46.722418,-116.988871,16057005300,16057,Moscow
224-223@5qc-zyg-sdv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.062322,-111.945063,49011125905,49011,Layton
224-224@5qk-k98-hh5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.969983,-104.817072,08001008523,08001,Brighton
225-222@3x5-4p6-66k,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,47.7112,-116.922226,16055000602,16055,Post Falls
225-222@5q6-7cc-54v,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.885695,-104.994673,08001009323,08001,Northglenn
225-222@5q7-yxg-kvf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.243486,-104.648109,08101002600,08101,Pueblo
225-222@5q9-7fd-brk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.837036,-104.784719,08041002101,08041,Colorado Springs
225-222@5q9-7fy-j35,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.807074,-104.82303,08041003000,08041,Colorado Springs
225-222@5q9-7rk-nnq,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.989882,-105.047346,08119010104,08119,Woodland Park
225-222@5q9-b7z-hyv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.57046,-104.989054,08005005634,08005,Littleton
225-222@5qc-xkt-87q,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.62349,-111.83478,49035111202,49035,Cottonwood Heights
225-222@5qd-2h2-389,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,41.192434,-111.971735,49057210800,49057,South Ogden
225-222@5qd-369-4sq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.708407,-111.853404,49035104800,49035,Salt Lake City
225-222@5qd-36c-kvf,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.725631,-111.824091,49035104300,49035,Salt Lake City
225-222@5w9-j7r-y9z,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.59989,-116.594199,16027021002,16027,Nampa
225-222@5w9-jb4-k4v,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.619136,-116.316149,16001002310,16001,Boise
225-223@5q9-9xd-tvz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.595457,-104.849085,08005006855,08005,Centennial
225-223@5qk-pbc-649,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.581137,-104.731653,08123002300,08123,Ault
226-222@5q6-7cb-mkz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.883997,-104.939731,08001009103,08001,Thornton
226-222@5q7-c2c-st9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.135094,-104.815804,56021000700,56021,Cheyenne
226-222@5q8-m7c-xbk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,37.473747,-105.890187,08003960200,08003,Alamosa
226-222@5qd-377-v2k,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.72565,-111.888533,49035102900,49035,Salt Lake City
226-222@5qd-3pw-5fz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.884954,-111.891837,49011126700,49011,Bountiful
226-222@5w9-hkm-f2k,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.691817,-116.492761,16001010201,16001,Star
227-222@5qd-375-k4v,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.674043,-111.888924,49035112100,49035,Murray
227-222@5qf-s59-mx5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.152606,-108.736848,08077001501,08077,Fruita
227-222@5qn-9wq-8n5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,42.83616,-108.744195,56013000200,56013,Lander
227-222@5w9-jbc-d5f,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,43.609374,-116.242954,16001001000,16001,Boise
227-222@5yy-vmb-vs5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,37.77064,-111.598911,49017000400,49017,Escalante
227-225@5qk-jhd-qj9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.523157,-105.06016,08069001009,08069,Fort Collins
228-222@5q6-pc5-sqz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.552559,-107.777546,08045952001,08045,Rifle
228-222@5qb-9zk-cyv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.215821,-111.659637,49049002801,49049,Provo
228-222@5w9-pg5-f2k,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.126342,-115.697762,16039960400,16039,Mountain Home
229-222@5q9-9zk-wx5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.678643,-104.913909,08031005200,08031,Denver
229-222@5q9-b56-45f,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.614802,-104.756864,08005085400,08005,Centennial
229-222@5qc-wg2-y7q,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.549429,-112.297749,49045131002,49045,Tooele
22c-222@5qc-x6w-249,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.250061,-111.642739,49049001701,49049,Provo
22g-222@5q7-yxj-vxq,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.24387,-104.618094,08101002100,08101,Pueblo
22g-222@5qc-w68-94v,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.639523,-112.008518,49035113803,49035,Kearns
22g-222@5qk-js9-zzz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.454551,-105.079127,08069001809,08069,Loveland
22h-222@5wr-gjj-3bk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,42.857235,-112.433077,16005000800,16005,Pocatello
22n-222@5q9-bjz-swk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.695049,-104.824704,08005081200,08005,Aurora
22n-222@5qd-37r-k9f,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.675255,-111.866366,49035111903,49035,Salt Lake City
22p-229@5q9-bqw-t35,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.745232,-105.005776,08031001902,08031,Denver
24b-222@5qd-38q-t7q,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.763852,-111.871469,49035101900,49035,Salt Lake City
zzw-222@5q6-79r-g49,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.864536,-104.99725,08001009316,08001,Thornton
zzw-222@5q6-7bj-rkz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.813232,-105.079237,08059010212,08059,Arvada
zzw-222@5q7-kph-h89,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.675947,-107.982333,56037971600,56037,Wamsutter
zzw-222@5q8-m7d-649,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,37.480379,-105.893471,08003960200,08003,Alamosa
zzw-222@5q9-72j-hqz,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.836832,-104.817348,08041002200,08041,Colorado Springs
zzw-222@5q9-9y5-yvz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.650426,-105.008407,08005006000,08005,Sheridan
zzw-222@5q9-9yv-pqf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.668478,-104.862562,08005080300,08005,Aurora
zzw-222@5q9-b8n-kfz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.623578,-105.109299,08059012054,08059,Littleton
zzw-222@5q9-bcy-py9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.522624,-104.965707,08035014135,08035,Highlands Ranch
zzw-222@5q9-bdr-rtv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.799315,-104.904339,08001008709,08001,Commerce City
zzw-222@5q9-bft-2x5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.801605,-104.977367,08001015000,08001,North Washington
zzw-222@5q9-bqm-wrk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.748354,-104.99182,08031001702,08031,Denver
zzw-222@5q9-bqn-zs5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.739722,-104.9592,08031003702,08031,Denver
zzw-222@5q9-br8-kmk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.802349,-105.101393,08059010304,08059,Arvada
zzw-222@5qb-9jr-tqf,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.052608,-111.733099,49049003401,49049,Payson
zzw-222@5qc-w8n-rtv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.653772,-111.908441,49035112201,49035,Murray
zzw-222@5qc-x6n-wff,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.323113,-111.705951,49049000709,49049,Orem
zzw-222@5qd-38s-wx5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.736457,-111.887837,49035103100,49035,Salt Lake City
zzw-222@5qk-jnx-6ff,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.404439,-104.695344,08123000800,08123,Greeley
zzw-222@5qn-rzt-6kz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,42.321804,-111.298491,16007950100,16007,Montpelier
zzw-222@5wg-433-6ff,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,43.43667,-112.119819,16019971400,16019,Idaho Falls
zzw-222@5wr-7g2-syv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,42.548903,-114.453335,16083001000,16083,Twin Falls
zzw-222@5wr-gvh-nt9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,42.789672,-112.839072,16077960200,16077,American Falls
zzw-223@5q9-75q-54v,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.846847,-104.722108,08041005900,08041,Colorado Springs
zzw-223@5q9-b3k-575,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.55865,-104.824727,08035014001,08035,Englewood
zzw-223@5q9-b9t-h3q,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.410007,-104.872496,08035014123,08035,Castle Rock
zzw-223@5q9-bdr-k9f,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.78482,-104.905084,08001008709,08001,Commerce City
zzw-223@5q9-bq6-nwk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.789,-105.025786,08031015400,08031,Denver
zzw-223@5qc-nz4-r8v,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.419228,-109.498834,49047968200,49047,Naples
zzw-223@5qd-228-rp9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.101517,-111.94495,49011125804,49011,Layton
zzw-223@5qh-f2k-w8v,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,42.846054,-106.252196,56025001602,56025,Casper
zzw-223@5qk-j5f-pn5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.206976,-104.822503,08123001800,08123,Platteville
zzw-223@5w9-v4f-ghq,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,43.863256,-116.500522,16045960200,16045,Emmett
zzw-223@5wr-bbs-fvf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.195043,-112.36128,16011950500,16011,Blackfoot
zzw-224@5q6-799-ks5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.862009,-105.052311,08001009407,08001,Westminster
zzw-224@5q9-bq6-nwk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.789907,-105.025676,08031015400,08031,Denver
zzw-224@5qd-36w-q75,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.686238,-111.794441,49035110104,49035,Salt Lake City
zzw-224@5w9-j2t-5fz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.488798,-116.404435,16001010401,16001,Kuna
zzw-225@3x4-kdy-pjv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,48.301266,-116.547543,16017950200,16017,Ponderay
zzw-225@5q6-7cj-h3q,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.915551,-104.940746,08001008529,08001,Thornton
zzw-225@5q9-bk3-c89,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.672007,-104.790423,08005083500,08005,Aurora
zzw-225@5qd-2h4-fzz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.177233,-112.004934,49057210512,49057,Riverdale
zzw-225@5qp-t5g-89z,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.469231,-110.791219,56039967702,56039,Jackson
zzw-227@5wh-hbq-975,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,47.314836,-116.559894,16009950100,16009,St. Maries
zzw-229@5q9-bcv-pn5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.525783,-104.939948,08035014134,08035,Highlands Ranch
zzw-22b@5q9-7fy-jd9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.812186,-104.822891,08041003000,08041,Colorado Springs
zzw-22m@5q6-7ct-8d9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.932824,-105.132994,08014031100,08014,Broomfield
zzy-222@5q6-7sb-brk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.000709,-105.009432,08123002008,08123,Erie
zzy-222@5q8-75m-7qz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.422575,-105.032404,08043978100,08043,Penrose
zzy-222@5q9-bqc-92k,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.769099,-105.030661,08031000303,08031,Denver
zzy-222@5qb-t93-2rk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.151857,-111.817886,49039972300,49039,Gunnison
zzy-222@5qh-fbd-rhq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,42.845175,-106.376023,56025001100,56025,Mills
zzy-222@5qk-hyr-5zz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.336659,-104.98164,08123002103,08123,Johnstown
zzy-222@5wr-7jb-94v,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,42.64937,-114.44544,16053970500,16053,Jerome
zzy-222@5yy-5vy-py9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,37.831953,-112.436368,49017000300,49017,Panguitch
zzy-222@5yz-n7d-yy9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,37.116926,-113.596658,49053270300,49053,St George
zzy-222@5yz-n7r-8y9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,37.103955,-113.565906,49053271300,49053,St George
zzy-223@5qc-w3v-3h5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.688473,-112.26676,49045130703,49045,Lake Point
zzy-223@5qd-3m6-2x5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.913532,-111.398151,49043964102,49043,Coalville
zzy-223@5qd-3pw-5mk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.884669,-111.892673,49011126700,49011,Bountiful
zzy-223@5qf-qcm-2x5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.45489,-108.050156,08045952100,08045,Parachute
zzy-223@5qk-jcc-rzf,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.159321,-104.980217,08123002010,08123,Longmont
zzy-223@5w9-hw5-mx5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.7204,-116.320871,16001010224,16001,Eagle
zzy-224@5q6-3s3-sh5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.741521,-105.496904,08019014800,08019,Idaho Springs
zzy-224@5qc-732-ty9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.543172,-110.689169,49007000100,49007,Wellington
zzy-225@5qd-sh5-jjv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,37.276828,-107.882224,08067971100,08067,Durango
zzy-226@5q5-rm9-87q,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.468382,-106.825666,08107000600,08107,Steamboat Springs
zzy-226@5q8-35r-3dv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.131289,-105.463364,08027970100,08027,Westcliffe
zzy-229@5q6-29d-2ff,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.918437,-105.784254,08049000202,08049,Winter Park
222-222@5q6-76c-tqf,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.961237,-105.162738,08013060700,08013,Louisville
222-222@5q6-784-p9z,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.987361,-105.125185,08013012904,08013,Louisville
222-222@5q6-7bz-fxq,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.929036,-105.012837,08001060100,08001,Westminster
222-222@5q6-7tc-s89,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.001373,-105.103696,08013012903,08013,Lafayette
222-222@5q6-mmk-73q,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.550851,-107.327351,08045951600,08045,Glenwood Springs
222-222@5q7-6m3-k9f,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.556001,-105.07757,08069000901,08069,Fort Collins
222-222@5q8-m7c-x5z,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,37.475495,-105.894049,08003960200,08003,Alamosa
222-222@5q9-6zp-tvz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.854038,-104.756135,08041006000,08041,Colorado Springs
222-222@5q9-7f4-fxq,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.795478,-104.756932,08041006400,08041,Colorado Springs
222-222@5q9-9xb-qfz,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.653502,-104.906808,08031006812,08031,Denver
222-222@5q9-9yq-3yv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.690645,-104.865301,08005080200,08005,Aurora
222-222@5q9-9zv-3bk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.706103,-104.92032,08031005001,08031,Denver
222-222@5q9-b3j-bkz,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.550627,-104.774024,08035013901,08035,Parker
222-222@5q9-b9t-68v,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.41224,-104.872959,08035014123,08035,Castle Rock
222-222@5q9-bbx-j9z,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.538518,-104.884947,08035014116,08035,Lone Tree
222-222@5q9-bdp-mp9,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.777113,-104.847581,08031980100,08031,Denver
222-222@5q9-bnq-xkf,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.744322,-105.053741,08059011401,08059,Edgewater
222-222@5qb-wkn-2x5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.351988,-112.568436,49027974100,49027,Delta
222-222@5qc-w6r-ckf,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.587247,-111.927926,49035114200,49035,West Jordan
222-222@5qc-x75-kpv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.274313,-111.712705,49049001201,49049,Orem
222-222@5qc-xmp-dvz,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.620257,-111.902107,49035112404,49035,Midvale
222-222@5qc-xtb-ndv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.544581,-111.982139,49035113019,49035,South Jordan
222-222@5qd-2h4-dd9,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,41.177343,-112.001393,49057210512,49057,Riverdale
222-222@5qh-syj-xnq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,44.268305,-105.509095,56005000200,56005,Gillette
222-222@5qk-jcs-6x5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.192546,-105.101728,08013013505,08013,Longmont
222-222@5qn-zq5-ks5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,41.57685,-109.255985,56037970903,56037,Rock Springs
222-222@5qp-r9g-45f,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,43.638069,-108.212876,56017967800,56017,Thermopolis
222-222@5r9-m2q-x5z,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.099553,-102.619429,08099000200,08099,Lamar
222-222@5sy-4gd-xwk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,44.826917,-106.95949,56033000600,56033,Sheridan
222-222@5sy-bxw-2tv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,44.516155,-109.054062,56029965500,56029,Cody
222-222@5w9-hmz-pvz,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,43.618926,-116.435871,16001010334,16001,Meridian
222-222@5wj-frg-rzf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,46.495698,-116.299023,16035940000,16035,Orofino
222-222@5wq-sfz-dvz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,42.607344,-113.680423,16067970500,16067,Rupert
222-222@5wr-5qq-kcq,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,42.594163,-114.749756,16083000300,16083,Buhl
222-222@5wr-hfr-z2k,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,42.654317,-111.601069,16029960100,16029,Soda Springs
222-222@5yz-39k-jvz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.937802,-111.854,49041975100,49041,Salina
222-222@5yz-n7r-649,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,37.109384,-113.566613,49053270300,49053,St George
222-223@5q6-76c-k9f,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.960875,-105.166049,08013012710,08013,Louisville
222-223@5q6-7c9-r49,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.884165,-104.944131,08001009206,08001,Thornton
222-223@5q9-b38-vs5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.540559,-104.808136,08035014005,08035,Stonegate
222-223@5qk-jnw-4qf,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.42239,-104.727622,08123001201,08123,Greeley
222-224@5q9-778-vxq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.867226,-104.678505,08041005111,08041,Colorado Springs
222-224@5qc-x75-nnq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.279079,-111.715995,49049001103,49049,Orem
222-224@5qk-y6y-j5f,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.271265,-103.622728,08087000700,08087,Brush
222-224@5w9-v2n-c3q,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.778373,-116.929707,16027022100,16027,Parma
222-225@5qk-p8k-z4v,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.522498,-104.712001,08123001500,08123,Eaton
222-226@3x5-4jz-y35,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,47.704062,-117.029899,16055000401,16055,Post Falls
222-227@5q9-bk4-bff,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.723753,-104.784015,08005007104,08005,Aurora
223-222@5q6-7qr-bp9,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.153518,-105.103147,08013013210,08013,Longmont
223-222@5q7-zcw-ckf,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.288006,-104.597242,08101000904,08101,Pueblo
223-222@5q8-6zw-33q,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.448587,-105.220072,08043978300,08043,Canon City
223-222@5q9-9yf-6c5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.566996,-104.923642,08005005629,08005,Centennial
